x_um_0deg,y1_left,y2_right,y3_bottom,y4_top,y_mean_0,x_um_rot,y5_left_rot,y6_right_rot,y7_bottom_rot,y8_top_rot,y_mean_rot
14.27027027027027,-10.790415252477715,-11.36352663688276,-8.828196481554828,-6.221934719826852,-9.301018272685539,14.27027027027027,-10.837672,-9.627077,-10.657497,-8.972166,-10.023603
15.162162162162161,-10.954369496942817,-10.323561474457035,-8.932239707357288,-6.477914105024404,-9.172021195945387,15.162162162162161,-12.465662,-9.8072195,-10.724572,-5.8582354,-9.713922
16.054054054054053,-14.48616933123048,-9.045478603319514,-8.907420066731472,-6.15855608667744,-9.649406021989728,16.054054054054053,-11.591691,-9.750331,-10.831267,-5.737362,-9.477663
16.945945945945947,-8.575586725968455,-8.958822552628913,-8.187699673984262,-6.181299822956243,-7.975852193884467,16.945945945945947,-10.243798,-9.849816,-13.201157,-3.3403125,-9.158771
17.83783783783784,-9.818371750617919,-9.654611670822693,-8.143321590510517,-6.633251473596551,-8.56238912138692,17.83783783783784,-9.353922,-9.896118,-14.715829,5.838432,-7.0318594
18.72972972972973,-10.880918968529873,-9.891688950970089,-7.651681344237916,-6.529030910982069,-8.738330043679987,18.72972972972973,-7.8278027,-10.1262245,-11.5927105,4.8457575,-6.1752453
19.62162162162162,-8.014328237123621,-9.718105071179583,-7.1099716893133245,-5.544673734134666,-7.596769682937798,19.62162162162162,-11.582947,-10.384483,-9.609723,3.0409052,-7.134062
20.513513513513512,-9.815970949169625,-7.748530349182032,-7.336986262231847,-5.894041592770742,-7.698882288338561,20.513513513513512,-10.444927,-10.469662,-3.8293364,2.3890114,-5.5887284
21.405405405405403,-9.994693770071166,-10.439582081738875,-7.224705159952572,-6.152431535848468,-8.452853136902771,21.405405405405403,-5.5252256,-10.65615,-4.2901454,1.345927,-4.781399
22.2972972972973,-7.967683769249664,-12.20197251410054,-6.761876159837098,-2.253491331110961,-7.2962559435745655,22.2972972972973,-5.5944624,-10.458288,-1.7760973,1.9492244,-3.9699054
23.18918918918919,-5.652399174049917,-8.124368733022312,-7.283565525999513,-3.239976640952202,-6.075077518505985,23.18918918918919,-2.830706,-10.716584,-5.4338794,1.7412864,-4.3099704
24.08108108108108,-2.2112339133152297,-7.22930522734547,-10.310778932789429,-3.9470264190778823,-5.924586123132003,24.08108108108108,-3.989212,-10.780759,-8.508728,0.6885297,-5.647542
24.972972972972972,-1.3761296922992603,-8.791903329593751,-10.200570053823254,-4.812456020179966,-6.295264773974058,24.972972972972972,-6.5525613,-10.851061,-10.254516,0.8770897,-6.695262
25.864864864864863,-0.5349317443365914,-10.726192050727672,2.0427708267756857,-5.229289952058529,-3.6119107300867768,25.864864864864863,-5.629142,-10.916652,-9.820873,0.8395217,-6.3817863
26.756756756756758,0.6750095070382346,-12.413694360833661,0.45397017156646263,-4.3730058177730635,-3.914430125000507,26.756756756756758,-5.024,-10.681915,-8.673538,0.6582827,-5.9302926
27.64864864864865,2.56187311022145,-12.523535026759939,-2.663413822365711,-4.021871760108457,-4.1617368747531645,27.64864864864865,-5.6121035,-10.873149,-8.37219,0.55051655,-6.0767317
28.54054054054054,3.867635188466954,-11.585254962000063,-8.444545787437582,-3.238350149672907,-4.8501289276609,28.54054054054054,-5.453408,-12.123248,-9.292063,1.1469845,-6.4304338
